IN NO EVENT SHALL MOUNT SINAI HOSPITAL BE LIABLE TO ANY PARTY FOR DIRECT, INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL
DAMAGES, INCLUDING LOST PROFITS, ARISING OUT OF THE USE OF THIS SOFTWARE AND ITS DOCUMENTATION, EVEN IF MOUNT SINAI HOSPITAL
HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGE.

MOUNT SINAI HOSPITAL SPECIFICALLY DISCLAIMS ANY IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE.
THE SOFTWARE AND ACCOMPANYING DOCUMENTATION, IF ANY, PROVIDED HEREUNDER IS PROVIDED "AS IS". MOUNT SINAI HOSPITAL HAS NO
OBLIGATION TO PROVIDE MAINTENANCE, SUPPORT, UPDATES, ENHANCEMENTS, OR MODIFICATIONS.

Published research assisted by this document should cite the original publishing author, as well as:
In any articles making use of this data, please refer to:
Stark C, Breitkreutz BJ, Reguly T, Boucher L, Breitkreutz A, Tyers M. BioGRID: A General Repository for Interaction Datasets. Nucleic Acids Res. Jan1;34:D535-9.

This data is distributed for research purposes only, and is provided WITHOUT ANY WARRANTY.

----------------------------------------------------------------------------------------------------

Brief Description of the Columns: 

A.) INTERACTOR_A			Unique ID for Interacting Partner A
B.) INTERACTOR_B			Unique ID for Interacting Partner B
C.) OFFICIAL_SYMBOL_FOR_A
D.) OFFICIAL_SYMBOL_FOR_B
E.) ALIASES_FOR_A			List of common names for geneA, separated by '|'
F.) ALIASES_FOR_B			List of common names for geneB, separated by '|'
G.) EXPERIMENTAL_SYSTEM			System in which the interaction was shown
H.) SOURCE				Author/s of the interaction
I.) PUBMED_ID				PubMed_ID of the paper, separated by ';'
J.) ORGANISM_A_ID				NCBI ID of Gene A Organism
K.) ORGANISM_B_ID				NCBI ID of Gene B Organism

----------------------------------------------------------------------------------------------------
File Version: 2.0.56
----------------------------------------------------------------------------------------------------

INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
SPAC637.14	SPBC16H5.13	N/A	N/A	SPAC31F12.01|zds1|mug88	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC3C7.01c	SPBC16H5.13	N/A	N/A	SPAC732.03c	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC3G9.04	SPBC16H5.13	N/A	N/A	ssu72	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC3G9.07c	SPBC16H5.13	hda1	N/A	phd1|hos2	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC3H8.07c	SPBC16H5.13	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC4A8.09c	SPBC16H5.13	cwf21	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC4F10.04	SPBC16H5.13	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC631.02	SPBC16H5.13	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC644.14c	SPBC16H5.13	rhp51	N/A	rad51	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC688.14	SPBC16H5.13	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC694.06c	SPBC16H5.13	N/A	N/A	mrc1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAPYUG7.04c	SPBC16H5.13	rpb9	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1105.14	SPBC16H5.13	N/A	N/A	rsv2	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1198.11c	SPBC16H5.13	N/A	N/A	reb1|SPBC660.01c	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1347.02	SPBC16H5.13	fkbp39	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC13G1.08c	SPBC16H5.13	N/A	N/A	ash2	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC694.06c	SPBC1703.04	N/A	N/A	mrc1	mlh1	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC13G1.08c	SPBC1703.04	N/A	N/A	ash2	mlh1	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC15C4.06c	SPBC1703.04	N/A	N/A	SPBC21H7.01c	mlh1	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC16E9.12c	SPBC1703.04	N/A	N/A	pab2	mlh1	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC694.06c	SPBC1703.11	N/A	N/A	mrc1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC16A10.02	SPBC1703.14c	N/A	top1	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17G8.07	SPBC1703.14c	N/A	top1	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17H9.10c	SPBC1703.14c	N/A	top1	ddb1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC23D3.09	SPBC1703.14c	N/A	top1	arp4|arp42	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC4C5.02c	SPBC1703.14c	ryh1	top1	hos1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC694.06c	SPBC1703.14c	N/A	top1	mrc1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1105.04c	SPBC1703.14c	abp1	top1	cbp1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC13G1.08c	SPBC1703.14c	N/A	top1	ash2	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC1002.15c	SPBC1709.11c	N/A	N/A	med6|pmc5	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17A5.02c	SPBC1709.11c	dbr1	N/A	N/A	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17G8.05	SPBC1709.11c	N/A	N/A	med20	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17G8.07	SPBC1709.11c	N/A	N/A	N/A	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC1952.06c	SPBC1709.11c	N/A	N/A	N/A	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC22E12.11c	SPBC1709.11c	N/A	N/A	set3	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC23D3.09	SPBC1709.11c	N/A	N/A	arp4|arp42	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC25A8.01c	SPBC1709.11c	N/A	N/A	fft3|snf2SR	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC637.14	SPBC1709.11c	N/A	N/A	SPAC31F12.01|zds1|mug88	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC3G9.04	SPBC1709.11c	N/A	N/A	ssu72	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC3G9.07c	SPBC1709.11c	hda1	N/A	phd1|hos2	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC3H1.12c	SPBC1709.11c	N/A	N/A	snt2	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC4C5.02c	SPBC1709.11c	ryh1	N/A	hos1	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC664.02c	SPBC1709.11c	N/A	N/A	N/A	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC6B12.05c	SPBC1709.11c	N/A	N/A	N/A	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC824.04	SPBC1709.11c	N/A	N/A	N/A	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1105.04c	SPBC1709.11c	abp1	N/A	cbp1	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1198.11c	SPBC1709.11c	N/A	N/A	reb1|SPBC660.01c	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC13G1.08c	SPBC1709.11c	N/A	N/A	ash2	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC15D4.10c	SPBC1709.11c	N/A	N/A	amo1	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC16E9.12c	SPBC1709.11c	N/A	N/A	pab2	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC16E9.17c	SPBC1709.11c	N/A	N/A	rem1	png2	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC694.06c	SPBC1718.02	N/A	N/A	mrc1	hop1	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC12C2.05c	SPBC1718.02	N/A	N/A	N/A	hop1	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC15C4.06c	SPBC1718.02	N/A	N/A	SPBC21H7.01c	hop1	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC16H5.05c	SPBC1718.02	N/A	N/A	cwf27|cyp7	hop1	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1703.04	SPBC1718.02	N/A	N/A	mlh1	hop1	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1703.11	SPBC1718.02	N/A	N/A	N/A	hop1	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1703.14c	SPBC1718.02	top1	N/A	N/A	hop1	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC16C9.05	SPBC1734.07c	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC1952.05	SPBC1734.07c	N/A	N/A	gcn5	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC19G12.08	SPBC1734.07c	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC1071.02	SPBC1734.15	N/A	brd1	N/A	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC13C5.07	SPBC1734.15	rad32	brd1	mre11	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17G8.07	SPBC1734.15	N/A	brd1	N/A	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC1952.05	SPBC1734.15	N/A	brd1	gcn5	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC222.15	SPBC1734.15	meu13	brd1	SPAC821.01	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC23A1.19c	SPBC1734.15	N/A	brd1	SPAC26H5.01c	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC23C11.04c	SPBC1734.15	N/A	brd1	pnk1	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC23D3.09	SPBC1734.15	N/A	brd1	arp4|arp42	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC23H3.05c	SPBC1734.15	N/A	brd1	swd1	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC25A8.01c	SPBC1734.15	N/A	brd1	fft3|snf2SR	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC25B8.05	SPBC1734.15	N/A	brd1	N/A	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC26H5.05	SPBC1734.15	N/A	brd1	N/A	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC29A4.20	SPBC1734.15	N/A	brd1	N/A	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC3C7.12	SPBC1734.15	noc1	brd1	tip1	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC3G6.01	SPBC1734.15	N/A	brd1	hrp3	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC637.06	SPBC1734.15	N/A	brd1	N/A	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC644.14c	SPBC1734.15	rhp51	brd1	rad51	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC6B12.09	SPBC1734.15	N/A	brd1	trm10	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC824.04	SPBC1734.15	N/A	brd1	N/A	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAPB1E7.06c	SPBC1734.15	N/A	brd1	eme1	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1105.04c	SPBC1734.15	abp1	brd1	cbp1	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1198.11c	SPBC1734.15	N/A	brd1	reb1|SPBC660.01c	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC13G1.08c	SPBC1734.15	N/A	brd1	ash2	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1604.20c	SPBC1734.15	N/A	brd1	klp4|tea2	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1685.01	SPBC1734.15	pmp1	brd1	N/A	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC16C6.05	SPBC1734.15	N/A	brd1	N/A	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC16E9.12c	SPBC1734.15	N/A	brd1	pab2	rsc4	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC1002.15c	SPBC1778.02	N/A	rap1	med6|pmc5	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC16C9.05	SPBC1778.02	N/A	rap1	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17G8.13c	SPBC1778.02	mst2	rap1	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC20H4.07	SPBC1778.02	rhp57	rap1	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC23A1.19c	SPBC1778.02	N/A	rap1	SPAC26H5.01c	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC23D3.09	SPBC1778.02	N/A	rap1	arp4|arp42	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC25H1.06	SPBC1778.02	N/A	rap1	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC29A4.20	SPBC1778.02	N/A	rap1	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC3G6.01	SPBC1778.02	N/A	rap1	hrp3	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC4F10.04	SPBC1778.02	N/A	rap1	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC631.02	SPBC1778.02	N/A	rap1	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC637.06	SPBC1778.02	N/A	rap1	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC644.14c	SPBC1778.02	rhp51	rap1	rad51	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC664.02c	SPBC1778.02	N/A	rap1	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC694.06c	SPBC1778.02	N/A	rap1	mrc1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC9E9.08	SPBC1778.02	rad26	rap1	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC11B10.10c	SPBC1778.02	pht1	rap1	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC13G1.08c	SPBC1778.02	N/A	rap1	ash2	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC16C6.05	SPBC1778.02	N/A	rap1	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC13C5.07	SPBC1778.04	rad32	N/A	mre11	spo6	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC20H4.07	SPBC1778.04	rhp57	N/A	N/A	spo6	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC16H5.13	SPBC1778.04	N/A	N/A	N/A	spo6	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC110.02	SPBC17A3.03c	N/A	N/A	pds5	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC19G12.08	SPBC17A3.03c	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC10F6.05c	SPBC17D11.02c	N/A	N/A	ubc6	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17G8.05	SPBC17D11.02c	N/A	N/A	med20	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC694.06c	SPBC17D11.02c	N/A	N/A	mrc1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC1002.15c	SPBC17D11.04c	N/A	N/A	med6|pmc5	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17G8.05	SPBC17D11.04c	N/A	N/A	med20	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17G8.07	SPBC17D11.04c	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC1952.05	SPBC17D11.04c	N/A	N/A	gcn5	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC23C11.04c	SPBC17D11.04c	N/A	N/A	pnk1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC23D3.09	SPBC17D11.04c	N/A	N/A	arp4|arp42	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC23H3.05c	SPBC17D11.04c	N/A	N/A	swd1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC25A8.01c	SPBC17D11.04c	N/A	N/A	fft3|snf2SR	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC26H5.05	SPBC17D11.04c	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC4F10.04	SPBC17D11.04c	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC694.06c	SPBC17D11.04c	N/A	N/A	mrc1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC824.04	SPBC17D11.04c	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1198.11c	SPBC17D11.04c	N/A	N/A	reb1|SPBC660.01c	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC11B10.10c	SPBC17D11.04c	pht1	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC14F5.08	SPBC17D11.04c	N/A	N/A	med7	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC16C6.05	SPBC17D11.04c	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC16H5.13	SPBC17D11.04c	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1709.11c	SPBC17D11.04c	N/A	N/A	png2	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC11E3.01c	SPBC1861.07	N/A	N/A	SPAC2H10.03c|swr1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC637.15c	SPBC1861.07	N/A	N/A	SPAC12B10.01c|SPAC31F12.02c	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17A5.02c	SPBC1861.07	dbr1	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17G8.07	SPBC1861.07	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC1952.05	SPBC1861.07	N/A	N/A	gcn5	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC23D3.09	SPBC1861.07	N/A	N/A	arp4|arp42	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC23H3.05c	SPBC1861.07	N/A	N/A	swd1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC29A4.20	SPBC1861.07	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC29B12.06c	SPBC1861.07	N/A	N/A	rcd1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC2F3.15	SPBC1861.07	N/A	N/A	lsk1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC2F7.04	SPBC1861.07	N/A	N/A	pmc2|med1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC2F7.08c	SPBC1861.07	N/A	N/A	snf5	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC637.14	SPBC1861.07	N/A	N/A	SPAC31F12.01|zds1|mug88	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC343.11c	SPBC1861.07	N/A	N/A	msc1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC3G6.01	SPBC1861.07	N/A	N/A	hrp3	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC3G9.04	SPBC1861.07	N/A	N/A	ssu72	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC4A8.09c	SPBC1861.07	cwf21	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC631.02	SPBC1861.07	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC644.14c	SPBC1861.07	rhp51	N/A	rad51	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC824.04	SPBC1861.07	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC9E9.08	SPBC1861.07	rad26	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1105.14	SPBC1861.07	N/A	N/A	rsv2	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC11B10.10c	SPBC1861.07	pht1	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC16E9.12c	SPBC1861.07	N/A	N/A	pab2	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC1778.02	SPBC1861.07	rap1	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPBC17D11.04c	SPBC1861.07	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC1071.02	SPBC18E5.05c	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC110.02	SPBC18E5.05c	N/A	N/A	pds5	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC1687.05	SPBC18E5.05c	N/A	N/A	pli1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC16C9.05	SPBC18E5.05c	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17A5.02c	SPBC18E5.05c	dbr1	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17A5.16	SPBC18E5.05c	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17G8.07	SPBC18E5.05c	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17G8.09	SPBC18E5.05c	shg1	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC17H9.10c	SPBC18E5.05c	N/A	N/A	ddb1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC1834.03c	SPBC18E5.05c	N/A	N/A	h4.1|hhf1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC1834.07	SPBC18E5.05c	krp1	N/A	klp3	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC19A8.04	SPBC18E5.05c	N/A	N/A	erg5	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC19G12.08	SPBC18E5.05c	N/A	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC20H4.07	SPBC18E5.05c	rhp57	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC22E12.11c	SPBC18E5.05c	N/A	N/A	set3	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC23C11.04c	SPBC18E5.05c	N/A	N/A	pnk1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC23H4.10c	SPBC18E5.05c	thi4	N/A	N/A	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC25A8.01c	SPBC18E5.05c	N/A	N/A	fft3|snf2SR	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC2F7.08c	SPBC18E5.05c	N/A	N/A	snf5	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC637.14	SPBC18E5.05c	N/A	N/A	SPAC31F12.01|zds1|mug88	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC3A12.12	SPBC18E5.05c	N/A	N/A	atp11	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC3C7.14c	SPBC18E5.05c	obr1	N/A	uhp1|apt1	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC3G9.04	SPBC18E5.05c	N/A	N/A	ssu72	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC3G9.07c	SPBC18E5.05c	hda1	N/A	phd1|hos2	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC644.14c	SPBC18E5.05c	rhp51	N/A	rad51	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
SPAC664.01c	SPBC18E5.05c	swi6	N/A	SPAC824.10c	N/A	Phenotypic Enhancement	Roguev A (2008)	18818364	284812	284812
